,ID,Name,Address,Category,Location,Lat,Lng,Details,Subcategory,Polarity
935,229870,Costello & Sons Ltd,"284-294 Ley Street, Ilford, United Kingdom",accommodation,London,51.563558,0.081988,http://tour-pedia.org/api/getPlaceDetails?id=229870,-,-
936,229871,Choice Apartments Ltd,"126 Wakefield Street, London, United Kingdom",accommodation,London,51.534214,0.047961,http://tour-pedia.org/api/getPlaceDetails?id=229871,-,-
937,229872,Trevelyan Hotel,"28 Argyle Road, Ilford, United Kingdom",accommodation,London,51.561341,0.06648,http://tour-pedia.org/api/getPlaceDetails?id=229872,-,-
938,229873,Silver Maple Estates,"102 Glenny Road, Barking, United Kingdom",accommodation,London,51.541905,0.080154,http://tour-pedia.org/api/getPlaceDetails?id=229873,-,-
939,229874,Redbridge Assessment Centre,"York Road, Ilford, United Kingdom",accommodation,London,51.559268,0.066775,http://tour-pedia.org/api/getPlaceDetails?id=229874,-,-
940,229875,Perfect Host Homestay,"28-42 Clements Road, Ilford, United Kingdom",accommodation,London,51.557297,0.071954,http://tour-pedia.org/api/getPlaceDetails?id=229875,-,-
941,229876,Your Turkish Holiday,"Castleview Gardens, Ilford, United Kingdom",accommodation,London,51.575405,0.053531,http://tour-pedia.org/api/getPlaceDetails?id=229876,-,-
942,229877,Bluebird Care,"145 Balaam Street, London, United Kingdom",accommodation,London,51.527184,0.023796,http://tour-pedia.org/api/getPlaceDetails?id=229877,-,-
943,229878,Casatopia Ltd,"58 Herongate Road, London, United Kingdom",accommodation,London,51.562613,0.037814,http://tour-pedia.org/api/getPlaceDetails?id=229878,-,-
944,229879,Winrose Hotel,"24 Sussex Road, London, United Kingdom",accommodation,London,51.532328,0.06538,http://tour-pedia.org/api/getPlaceDetails?id=229879,-,-
945,229880,Sip Group,"253 Cranbrook Road, Ilford, United Kingdom",accommodation,London,51.564002,0.066674,http://tour-pedia.org/api/getPlaceDetails?id=229880,-,-
946,229881,Cedars House Hotel,"29 Campbell Road, London, United Kingdom",accommodation,London,51.533677,0.050804,http://tour-pedia.org/api/getPlaceDetails?id=229881,-,-
947,229882,Mayfair Hotel,"13 Balfour Road, Ilford, United Kingdom",accommodation,London,51.56075,0.071049,http://tour-pedia.org/api/getPlaceDetails?id=229882,-,-
948,229884,Dorian House,"12 Cecil Avenue, Barking, United Kingdom",accommodation,London,51.540251,0.084655,http://tour-pedia.org/api/getPlaceDetails?id=229884,-,-
949,229885,Courtney Hotel,"89 Aldersbrook Road, London, United Kingdom",accommodation,London,51.558706,0.042464,http://tour-pedia.org/api/getPlaceDetails?id=229885,-,-
950,229886,Highview Hills Ltd,"105 Godwin Road, London, United Kingdom",accommodation,London,51.553578,0.033741,http://tour-pedia.org/api/getPlaceDetails?id=229886,-,-
951,229887,Formule 1 Hotel East Barking,"Barking, United Kingdom",accommodation,London,51.535542,0.070987,http://tour-pedia.org/api/getPlaceDetails?id=229887,-,-
952,229888,McCreadie,"357-363 Romford Road, London, United Kingdom",accommodation,London,51.546957,0.030274,http://tour-pedia.org/api/getPlaceDetails?id=229888,-,-
953,229889,XTREME BIZZLE LTD,"288A Barking Road, London, Eastham, United Kingdom",accommodation,London,51.532538,0.05173,http://tour-pedia.org/api/getPlaceDetails?id=229889,-,-
954,229890,Argyle Guest House,"9 Argyle Road, Ilford, United Kingdom",accommodation,London,51.562989,0.06516,http://tour-pedia.org/api/getPlaceDetails?id=229890,-,-
955,229891,Thistle Piccadilly,"39 Coventry Road, London, United Kingdom",accommodation,London,51.563772,0.070585,http://tour-pedia.org/api/getPlaceDetails?id=229891,-,-
956,229892,ecomputerfix UK - your repair experts,"287 Central Park Road, London, East Ham, United Kingdom",accommodation,London,51.530755,0.052873,http://tour-pedia.org/api/getPlaceDetails?id=229892,-,-
957,229893,Balfour Hotel,"31 Balfour Road, Town Centre, Ilford, United Kingdom",accommodation,London,51.562278,0.073645,http://tour-pedia.org/api/getPlaceDetails?id=229893,-,-
958,229906,Bridgestreet Pepys Street Hotel,"1 Pepys Street, City of London, United Kingdom",accommodation,London,51.510881,-0.077568,http://tour-pedia.org/api/getPlaceDetails?id=229906,-,-
959,229909,iQ London Hoxton Student Accommodation,"67 Kingsland Road, City of London, United Kingdom",accommodation,London,51.529982,-0.077413,http://tour-pedia.org/api/getPlaceDetails?id=229909,-,-
960,229910,Claredale House,"Claredale Street, London, United Kingdom",accommodation,London,51.531149,-0.061497,http://tour-pedia.org/api/getPlaceDetails?id=229910,-,-
961,229911,Cityview Ii,"375 Cambridge Heath Road, London, United Kingdom",accommodation,London,51.530072,-0.056278,http://tour-pedia.org/api/getPlaceDetails?id=229911,-,-
962,229912,Mile End,"51 Grove Road, London, United Kingdom",accommodation,London,51.526933,-0.036475,http://tour-pedia.org/api/getPlaceDetails?id=229912,-,-
963,229913,Spitalfields Crypt Trust,"116-118 Shoreditch High St, London, United Kingdom",accommodation,London,51.526321,-0.077915,http://tour-pedia.org/api/getPlaceDetails?id=229913,-,-
964,229914,"Fraser Residence Bishopsgate, London","12-16 Artillery Lane, London, United Kingdom",accommodation,London,51.518334,-0.078881,http://tour-pedia.org/api/getPlaceDetails?id=229914,-,-
965,229916,The Black Horse,"168 Mile End Rd, London, United Kingdom",accommodation,London,51.521469,-0.047747,http://tour-pedia.org/api/getPlaceDetails?id=229916,-,-
966,229917,Prince Regent,"81 Salmon Lane, London, United Kingdom",accommodation,London,51.514163,-0.036604,http://tour-pedia.org/api/getPlaceDetails?id=229917,-,-
967,229918,Veteran's Aid,"New Belvedere House, 87-90 White Horse Road, London, United Kingdom",accommodation,London,51.514195,-0.040513,http://tour-pedia.org/api/getPlaceDetails?id=229918,-,-
968,229919,Your Space City Quarters,"Christopher Court, 97 Leman Street, London, United Kingdom",accommodation,London,51.512441,-0.068818,http://tour-pedia.org/api/getPlaceDetails?id=229919,-,-
969,229920,Don Gratton House,"82 Old Montague Street, London, United Kingdom",accommodation,London,51.519373,-0.064026,http://tour-pedia.org/api/getPlaceDetails?id=229920,-,-
970,229921,Quantam Court - Student Accommodation,"10 King David Lane, London, United Kingdom",accommodation,London,51.510138,-0.054398,http://tour-pedia.org/api/getPlaceDetails?id=229921,-,-
971,229922,Airport Hotels.com,"35 Kingsland Road, London, United Kingdom",accommodation,London,51.529086,-0.077884,http://tour-pedia.org/api/getPlaceDetails?id=229922,-,-
972,229923,Magenta House Student Accommodation,"Tyrian Place, Greatorex Street, London, United Kingdom",accommodation,London,51.517627,-0.067152,http://tour-pedia.org/api/getPlaceDetails?id=229923,-,-
973,229924,Shunfat Hotel,"8 East India Dock Road, London, United Kingdom",accommodation,London,51.511508,-0.026512,http://tour-pedia.org/api/getPlaceDetails?id=229924,-,-
974,229926,Bury House,"31 Bury Street, London, United Kingdom",accommodation,London,51.513949,-0.079957,http://tour-pedia.org/api/getPlaceDetails?id=229926,-,-
975,229927,London Housekeeper,"25 Kingsland Road, London, United Kingdom",accommodation,London,51.528436,-0.078161,http://tour-pedia.org/api/getPlaceDetails?id=229927,-,-
976,229928,CNC Property Services Ltd,"147A Bethnal Green Road, London, United Kingdom",accommodation,London,51.525268,-0.071126,http://tour-pedia.org/api/getPlaceDetails?id=229928,-,-
977,229929,Rahere Court - Student Accommodation,"Rahere Court, Toby Lane, London, United Kingdom",accommodation,London,51.52267,-0.038938,http://tour-pedia.org/api/getPlaceDetails?id=229929,-,-
978,229930,Mansion Hive,"65 Three Colts Lane, London, United Kingdom",accommodation,London,51.524544,-0.055908,http://tour-pedia.org/api/getPlaceDetails?id=229930,-,-
979,229931,South,"128-130 Curtain Road, London, United Kingdom",accommodation,London,51.526221,-0.080214,http://tour-pedia.org/api/getPlaceDetails?id=229931,-,-
980,229932,TL London Aldgate East,"6-13 Chamber Street, London, United Kingdom",accommodation,London,51.511015,-0.072413,http://tour-pedia.org/api/getPlaceDetails?id=229932,-,-
981,229933,Dolma,"157 Commercial Street, London, United Kingdom",accommodation,London,51.521377,-0.075841,http://tour-pedia.org/api/getPlaceDetails?id=229933,-,-
982,229934,Industrial Dwellings Society Ltd,"Stepney Green Court, Stepney Green, London, United Kingdom",accommodation,London,51.519305,-0.046009,http://tour-pedia.org/api/getPlaceDetails?id=229934,-,-
983,229936,Baishakhi Mela Trust,"5 Old Montague Street, London, United Kingdom",accommodation,London,51.518971,-0.065515,http://tour-pedia.org/api/getPlaceDetails?id=229936,-,-
984,229938,Samitel Ltd,"Lloyds Avenue House, 6 Lloyd's Avenue, London, United Kingdom",accommodation,London,51.511917,-0.077992,http://tour-pedia.org/api/getPlaceDetails?id=229938,-,-
985,229939,diytravel.co.uk,"35 Kingsland Road, City of London, United Kingdom",accommodation,London,51.529086,-0.077884,http://tour-pedia.org/api/getPlaceDetails?id=229939,-,-
986,229940,Clapham Hotels,"Bishopgate, London, United Kingdom",accommodation,London,51.517859,-0.080112,http://tour-pedia.org/api/getPlaceDetails?id=229940,-,-
987,229941,Prescott & Conran Ltd,"Boundary Street, London, United Kingdom",accommodation,London,51.525623,-0.076488,http://tour-pedia.org/api/getPlaceDetails?id=229941,-,-
988,229942,London vacation rental apartment,"12 Trinity Square, London, United Kingdom",accommodation,London,51.509582,-0.07859,http://tour-pedia.org/api/getPlaceDetails?id=229942,-,-
989,229943,Your London Apartment,"9 Rosebank Gardens, London, United Kingdom",accommodation,London,51.531308,-0.033776,http://tour-pedia.org/api/getPlaceDetails?id=229943,-,-
990,229944,Grand Sylhet,"26 New Road, London, United Kingdom",accommodation,London,51.515786,-0.061997,http://tour-pedia.org/api/getPlaceDetails?id=229944,-,-
991,229945,timesharebuyout,"Coborn Road, London, United Kingdom",accommodation,London,51.528116,-0.030797,http://tour-pedia.org/api/getPlaceDetails?id=229945,-,-
992,229946,Copperfield Mews,"5 Copperfield Rd, London, Bethnal Green, United Kingdom",accommodation,London,51.530799,-0.063053,http://tour-pedia.org/api/getPlaceDetails?id=229946,-,-
993,229947,Bridgestreet Accommodations London Ltd,"Christopher Court, 97 Leman Street, London, United Kingdom",accommodation,London,51.512441,-0.068818,http://tour-pedia.org/api/getPlaceDetails?id=229947,-,-
994,229948,Fraser Residence Bishopsgate,"18 Artillery Lane, London, United Kingdom",accommodation,London,51.519137,-0.075926,http://tour-pedia.org/api/getPlaceDetails?id=229948,-,-
995,229949,Holiday Inn London - Commercial Road,"267 Commercial Road, London, United Kingdom",accommodation,London,51.512512,-0.032463,http://tour-pedia.org/api/getPlaceDetails?id=229949,-,-
996,229950,The Curve Student Accommodation,"14 Fieldgate Street, London, United Kingdom",accommodation,London,51.516889,-0.066566,http://tour-pedia.org/api/getPlaceDetails?id=229950,-,-
997,229952,German Catholic Mission Hostel,"20 Mulberry Street, London, United Kingdom",accommodation,London,51.516029,-0.067145,http://tour-pedia.org/api/getPlaceDetails?id=229952,-,-
998,229953,Stepney House,"London, United Kingdom",accommodation,London,51.516927,-0.049948,http://tour-pedia.org/api/getPlaceDetails?id=229953,-,-
999,229954,Esk Valley Lodge - London Office,"5 Wilmot Street, London, United Kingdom",accommodation,London,51.524839,-0.059429,http://tour-pedia.org/api/getPlaceDetails?id=229954,-,-
1000,229955,Lodge Property Management,"7 Canton Street, London, United Kingdom",accommodation,London,51.512195,-0.025613,http://tour-pedia.org/api/getPlaceDetails?id=229955,-,-
1001,229956,No Curfew,"10-14 Kingsland Road, London, United Kingdom",accommodation,London,51.527583,-0.077892,http://tour-pedia.org/api/getPlaceDetails?id=229956,-,-
1002,229957,MiNC City Reach Hotel,"19 Leman Street, The City, London, United Kingdom",accommodation,London,51.514727,-0.072625,http://tour-pedia.org/api/getPlaceDetails?id=229957,-,-
1003,229958,iAssignment.co.uk,"Lewey House, London, United Kingdom",accommodation,London,51.519787,-0.029671,http://tour-pedia.org/api/getPlaceDetails?id=229958,-,-
1004,229959,Regency Estates Management Ltd,"Stepney Methodist Church, 577 Commercial Road, London, United Kingdom",accommodation,London,51.5131,-0.042223,http://tour-pedia.org/api/getPlaceDetails?id=229959,-,-
1005,229960,Hotel info hotel booking,"Longcroft House, 2 Victoria Ave, London, United Kingdom",accommodation,London,51.517608,-0.079554,http://tour-pedia.org/api/getPlaceDetails?id=229960,-,-
1006,229961,Outland Boutique,"99 Sclater Street, London, United Kingdom",accommodation,London,51.52366,-0.072384,http://tour-pedia.org/api/getPlaceDetails?id=229961,-,-
1007,229962,Planters Inn,"25 Great Tower Street, London, United Kingdom",accommodation,London,51.509876,-0.080892,http://tour-pedia.org/api/getPlaceDetails?id=229962,-,-
1008,229963,69p Plus Bargain,"98 Roman Road, London, United Kingdom",accommodation,London,51.528407,-0.049411,http://tour-pedia.org/api/getPlaceDetails?id=229963,-,-
1009,229964,Alpha Cars - London,"101 Greenfield Road, London, United Kingdom",accommodation,London,51.516931,-0.065625,http://tour-pedia.org/api/getPlaceDetails?id=229964,-,-
1010,229965,Events & Hospitality QM,"Queen Mary University of London, Mile End Rd, London, United Kingdom",accommodation,London,51.523992,-0.03798,http://tour-pedia.org/api/getPlaceDetails?id=229965,-,-
1011,229966,George IV,"7 Ida Street, London, United Kingdom",accommodation,London,51.511812,-0.011441,http://tour-pedia.org/api/getPlaceDetails?id=229966,-,-
1012,229967,The Festival Inn,"71 Grundy Street, London, United Kingdom",accommodation,London,51.512307,-0.015684,http://tour-pedia.org/api/getPlaceDetails?id=229967,-,-
1013,229968,Lawrence Hall,"2-4 Cumberland Road, London, United Kingdom",accommodation,London,51.523041,0.025834,http://tour-pedia.org/api/getPlaceDetails?id=229968,-,-
1014,229970,LSE Butler's Wharf,"11 Gainsford Street, London, United Kingdom",accommodation,London,51.502732,-0.074565,http://tour-pedia.org/api/getPlaceDetails?id=229970,-,-
1015,229971,King & Queen Wharf Porters Lodge,"189 Rotherhithe Street, London, United Kingdom",accommodation,London,51.506285,-0.044016,http://tour-pedia.org/api/getPlaceDetails?id=229971,-,-
1016,229972,The Albion,"20 Albion Street, London, United Kingdom",accommodation,London,51.499247,-0.053428,http://tour-pedia.org/api/getPlaceDetails?id=229972,-,-
1017,229973,Canary Riverside Residences,"45 Westferry Circus, London, United Kingdom",accommodation,London,51.507086,-0.028474,http://tour-pedia.org/api/getPlaceDetails?id=229973,-,-
1018,229974,Binnacle House,"London, United Kingdom",accommodation,London,51.507283,-0.057806,http://tour-pedia.org/api/getPlaceDetails?id=229974,-,-
1019,229975,Visitjourneys.com Limited,"13 West Lane, London, United Kingdom",accommodation,London,51.499147,-0.060747,http://tour-pedia.org/api/getPlaceDetails?id=229975,-,-
1020,229976,Flat Three - Mylondonflats.com,"Tower Bridge Rd, London, United Kingdom",accommodation,London,51.500501,-0.07865,http://tour-pedia.org/api/getPlaceDetails?id=229976,-,-
1021,229977,Hamlet,"Burr Close, Mews Street, London, United Kingdom",accommodation,London,51.506572,-0.068728,http://tour-pedia.org/api/getPlaceDetails?id=229977,-,-
1022,229978,Serviced Apartments London,"49 Brook Street, London, United Kingdom",accommodation,London,51.499596,-0.02703,http://tour-pedia.org/api/getPlaceDetails?id=229978,-,-
1023,229979,Supranational Hotels,"Butlers Wharf Building, 36 Shad Thames, London, United Kingdom",accommodation,London,51.503468,-0.0736,http://tour-pedia.org/api/getPlaceDetails?id=229979,-,-
1024,229980,Journeys Hostels,"13 West Lane, London, United Kingdom",accommodation,London,51.499147,-0.060747,http://tour-pedia.org/api/getPlaceDetails?id=229980,-,-
1025,229981,Amy Leeson G Dog House,"Tower Bridge, London, United Kingdom",accommodation,London,51.505455,-0.075464,http://tour-pedia.org/api/getPlaceDetails?id=229981,-,-
1026,229982,City Nites London,"1 Lanterns Way, London, United Kingdom",accommodation,London,51.497922,-0.020816,http://tour-pedia.org/api/getPlaceDetails?id=229982,-,-
1027,229983,Dockside Serviced Apartments,"41 Millharbour, London, United Kingdom",accommodation,London,51.497727,-0.018779,http://tour-pedia.org/api/getPlaceDetails?id=229983,-,-
1028,229985,Clarendon Denison House,"20 Lanterns Way, Cassilis Road, London, United Kingdom",accommodation,London,51.498031,-0.021458,http://tour-pedia.org/api/getPlaceDetails?id=229985,-,-
1029,229986,Stylish London Apartment,"96 City Tower, London, london, United Kingdom",accommodation,London,51.498805,-0.01472,http://tour-pedia.org/api/getPlaceDetails?id=229986,-,-
1030,229987,Massimo Dutti,"9A Cabot Square, London, United Kingdom",accommodation,London,51.505344,-0.022016,http://tour-pedia.org/api/getPlaceDetails?id=229987,-,-
1031,229988,PREMIER XPRESS,"1 North Colonnade, London, United Kingdom",accommodation,London,51.50561,-0.021777,http://tour-pedia.org/api/getPlaceDetails?id=229988,-,-
1032,229989,Execflats Serviced Apartments,"29th Floor 1 Canada Square, London, United Kingdom",accommodation,London,51.504926,-0.019505,http://tour-pedia.org/api/getPlaceDetails?id=229989,-,-
1033,229990,Apartment in the wharf,"9 Landons Close, London, United Kingdom",accommodation,London,51.50462,-0.008483,http://tour-pedia.org/api/getPlaceDetails?id=229990,-,-
1034,229992,Berth Caravan,"London, United Kingdom",accommodation,London,51.50318,-0.01979,http://tour-pedia.org/api/getPlaceDetails?id=229992,-,-
1035,229993,Sunny Fares Travel,"Angel House, 225 Marsh Wall, London, United Kingdom",accommodation,London,51.499786,-0.012092,http://tour-pedia.org/api/getPlaceDetails?id=229993,-,-
1036,229994,Canary Wharf Serviced Apartments,"37 Millharbour, London, Canary Wharf, United Kingdom",accommodation,London,51.49807,-0.018712,http://tour-pedia.org/api/getPlaceDetails?id=229994,-,-
1037,229995,Connaught House Hotel (Excel),"Lynx Way, London, United Kingdom",accommodation,London,51.508608,0.03938,http://tour-pedia.org/api/getPlaceDetails?id=229995,-,-
1038,229996,Belgrave Court,"Belgrave Court, 83-87 Prince Regent Lane, London, United Kingdom",accommodation,London,51.522583,0.031137,http://tour-pedia.org/api/getPlaceDetails?id=229996,-,-
1039,229997,Tinaslondonguesthouse.co.uk,"292 Bastable Avenue, Barking, United Kingdom",accommodation,London,51.527181,0.110155,http://tour-pedia.org/api/getPlaceDetails?id=229997,-,-
1040,229998,Woodley Hotel,"23 Hogarth Road, London, United Kingdom",accommodation,London,51.548812,0.118144,http://tour-pedia.org/api/getPlaceDetails?id=229998,-,-
1041,229999,Poland Hotel Accommodation,"11 Movers Lane, Barking, United Kingdom",accommodation,London,51.534412,0.087976,http://tour-pedia.org/api/getPlaceDetails?id=229999,-,-
1042,230000,Impress White Smile,"37 Knox Road, London, United Kingdom",accommodation,London,51.543735,0.019067,http://tour-pedia.org/api/getPlaceDetails?id=230000,-,-
1043,230001,East Living,"200 Portway Road, London, United Kingdom",accommodation,London,51.536824,0.017137,http://tour-pedia.org/api/getPlaceDetails?id=230001,-,-
1044,230002,Indianprince,"33 The Village, London, United Kingdom",accommodation,London,51.482094,0.037756,http://tour-pedia.org/api/getPlaceDetails?id=230002,-,-
1045,230003,Noble Enterprises,"235 Romford Road, London, United Kingdom",accommodation,London,51.546115,0.020232,http://tour-pedia.org/api/getPlaceDetails?id=230003,-,-
1046,230004,Home Suite Home,"265A Barking Road, London, United Kingdom",accommodation,London,51.532303,0.049502,http://tour-pedia.org/api/getPlaceDetails?id=230004,-,-
1047,230005,Old Thorns Manor Hotel,"Griggs Green, Liphook, United Kingdom",accommodation,London,51.551493,0.091167,http://tour-pedia.org/api/getPlaceDetails?id=230005,-,-
1048,230006,London City Airport Minicabs,"578 Barking Road, London, United Kingdom",accommodation,London,51.52616,0.030059,http://tour-pedia.org/api/getPlaceDetails?id=230006,-,-
1049,230007,Comfort Bed and Breakfast,"112 Battery Road, London, United Kingdom",accommodation,London,51.500289,0.095578,http://tour-pedia.org/api/getPlaceDetails?id=230007,-,-
1050,230008,Homebells Guest House,"28 Fowler Road, London, United Kingdom",accommodation,London,51.553419,0.019122,http://tour-pedia.org/api/getPlaceDetails?id=230008,-,-
1051,230009,CHERISH LODGE,"26 Vicarage Road, London, United Kingdom",accommodation,London,51.484853,0.077276,http://tour-pedia.org/api/getPlaceDetails?id=230009,-,-
1052,230010,GM Accomodation Service,"361 High Road Leytonstone, London, United Kingdom",accommodation,London,51.555678,0.005477,http://tour-pedia.org/api/getPlaceDetails?id=230010,-,-
1053,230011,ebenezer lodge,"1 Saint Mary Street, London, United Kingdom",accommodation,London,51.491429,0.057296,http://tour-pedia.org/api/getPlaceDetails?id=230011,-,-
1054,230012,Romford General Market,"Romford, United Kingdom",accommodation,London,51.579372,0.18212,http://tour-pedia.org/api/getPlaceDetails?id=230012,-,-
1055,230015,Travelodge Hotel - London Romford,"Saint Edwards Way, Market Place, Romford, United Kingdom",accommodation,London,51.58031,0.180344,http://tour-pedia.org/api/getPlaceDetails?id=230015,-,-
1056,230017,QMH,"Queens Court, 9-17 Eastern Road, Romford, United Kingdom",accommodation,London,51.575874,0.184918,http://tour-pedia.org/api/getPlaceDetails?id=230017,-,-
1057,230020,Manns Guest House,"54- 56 Mawney Road, Romford, United Kingdom",accommodation,London,51.579017,0.17052,http://tour-pedia.org/api/getPlaceDetails?id=230020,-,-
1058,230021,Julius Lodge,"124 Mottisfont Road, London, United Kingdom",accommodation,London,51.491151,0.114024,http://tour-pedia.org/api/getPlaceDetails?id=230021,-,-
1059,230024,North House,"237 Erith Road, Bexleyheath, United Kingdom",accommodation,London,51.46525,0.151554,http://tour-pedia.org/api/getPlaceDetails?id=230024,-,-
1060,230025,Angel Lodge,"Eastwood Road, Ilford, United Kingdom",accommodation,London,51.568303,0.109761,http://tour-pedia.org/api/getPlaceDetails?id=230025,-,-
1061,230026,Luxurypethomes,"Rainham, United Kingdom",accommodation,London,51.533673,0.18679,http://tour-pedia.org/api/getPlaceDetails?id=230026,-,-
1062,230027,La Maison,"The Liberty Shopping Centre, Romford, United Kingdom",accommodation,London,51.57928,0.185111,http://tour-pedia.org/api/getPlaceDetails?id=230027,-,-
1063,230028,Pear Tree,"65 Eastwood Road, Ilford, United Kingdom",accommodation,London,51.571764,0.1107,http://tour-pedia.org/api/getPlaceDetails?id=230028,-,-
1064,230030,The Lodge,"Lodge Ln, Romford, United Kingdom",accommodation,London,51.605265,0.15547,http://tour-pedia.org/api/getPlaceDetails?id=230030,-,-
1065,230031,Julius Lodge,"27 Holstein Way, Erith, United Kingdom",accommodation,London,51.492796,0.130349,http://tour-pedia.org/api/getPlaceDetails?id=230031,-,-
1066,230032,Chris Lodge,"59 Chalcombe Road, London, United Kingdom",accommodation,London,51.49291,0.113111,http://tour-pedia.org/api/getPlaceDetails?id=230032,-,-
1067,230034,Ormonde House Hotel,"8 Eaton Gardens, London, United Kingdom",accommodation,London,51.538812,0.135814,http://tour-pedia.org/api/getPlaceDetails?id=230034,-,-
1068,230035,Starlight's Animal Boarding,"Heathway, Dagenham, United Kingdom",accommodation,London,51.542972,0.148361,http://tour-pedia.org/api/getPlaceDetails?id=230035,-,-
1069,230036,Krackers,"Electric Parade, Seven Kings Road, Ilford, United Kingdom",accommodation,London,51.563251,0.097723,http://tour-pedia.org/api/getPlaceDetails?id=230036,-,-
1070,230037,Central Romford Chiropody,"Romford Shopping Hall, 43 Market Place, Romford, United Kingdom",accommodation,London,51.580061,0.182305,http://tour-pedia.org/api/getPlaceDetails?id=230037,-,-
1071,230038,Disney Vacation Home Lets,"5 Avon Road, Upminster, United Kingdom",accommodation,London,51.570373,0.257965,http://tour-pedia.org/api/getPlaceDetails?id=230038,-,-
1072,230039,Richard House,"4 Station Lane, Town Centre, Hornchurch, United Kingdom",accommodation,London,51.561731,0.220483,http://tour-pedia.org/api/getPlaceDetails?id=230039,-,-
1073,230040,White Hart Hotel,"The Square, Taunton, United Kingdom",accommodation,London,51.605244,0.105071,http://tour-pedia.org/api/getPlaceDetails?id=230040,-,-
1074,230041,Silverpoint Travel Ltd,"1-5 High Street, Romford, United Kingdom",accommodation,London,51.578142,0.179882,http://tour-pedia.org/api/getPlaceDetails?id=230041,-,-
1075,230042,Holiday-Villa-Portugal,"42 Charlotte Gardens, Romford, United Kingdom",accommodation,London,51.606093,0.15972,http://tour-pedia.org/api/getPlaceDetails?id=230042,-,-
1076,230043,Oftec LUXURY OFFICE SUITES,"Park Ln, Hornchurch, United Kingdom",accommodation,London,51.568798,0.193409,http://tour-pedia.org/api/getPlaceDetails?id=230043,-,-
1077,230044,Top Meadow Hotel,United Kingdom,accommodation,London,51.541399,0.304189,http://tour-pedia.org/api/getPlaceDetails?id=230044,-,-
1078,230045,Lynridge Lodge,"52 Eastwood Road, Ilford, United Kingdom",accommodation,London,51.570608,0.11041,http://tour-pedia.org/api/getPlaceDetails?id=230045,-,-
1079,230048,Roop B&B,"Goodmayes House, 49 Goodmayes Road, Goodmayes, United Kingdom",accommodation,London,51.564729,0.110449,http://tour-pedia.org/api/getPlaceDetails?id=230048,-,-
1080,230049,NABQ APARTMENTS LTD,"Ashton Gardens, Romford, United Kingdom",accommodation,London,51.573715,0.14012,http://tour-pedia.org/api/getPlaceDetails?id=230049,-,-
1081,230050,Beehive Court Sheltered Housing,"9 Beehive Ct, Romford, United Kingdom",accommodation,London,51.597079,0.232748,http://tour-pedia.org/api/getPlaceDetails?id=230050,-,-
1082,230051,Wykeham Hall,"Market Place, Town Centre, Romford, United Kingdom",accommodation,London,51.579183,0.18151,http://tour-pedia.org/api/getPlaceDetails?id=230051,-,-
1083,230052,Heartwood Outreach Services,"Green Ln, Ilford, United Kingdom",accommodation,London,51.561202,0.100796,http://tour-pedia.org/api/getPlaceDetails?id=230052,-,-
1084,230053,Bennets Castle Care Home,"Bennett's Castle Lane, Dagenham, United Kingdom",accommodation,London,51.556129,0.127353,http://tour-pedia.org/api/getPlaceDetails?id=230053,-,-
1085,230054,London Hosts Ltd,"19 Carnoustie Close, London, United Kingdom",accommodation,London,51.512247,0.127884,http://tour-pedia.org/api/getPlaceDetails?id=230054,-,-
1086,230055,Barefoot Lodge,"Goldie Leigh Hospital, Lodge Hill, London, United Kingdom",accommodation,London,51.475911,0.115252,http://tour-pedia.org/api/getPlaceDetails?id=230055,-,-
1087,230056,Monks Farm Cottages,"Saint Mary's Lane, Upminster, United Kingdom",accommodation,London,51.563181,0.308976,http://tour-pedia.org/api/getPlaceDetails?id=230056,-,-
1088,230057,The orchid bed and breakfast house,"11 Collier Row Lane, Romford, United Kingdom",accommodation,London,51.589273,0.170288,http://tour-pedia.org/api/getPlaceDetails?id=230057,-,-
1089,230058,Taste Inn,"765-767 High Road, Ilford, United Kingdom",accommodation,London,51.565641,0.104716,http://tour-pedia.org/api/getPlaceDetails?id=230058,-,-
1090,230062,BHRC (British Hotel Reservation Centre),"Terminal 5, Heathrow Airport, Hounslow, United Kingdom",accommodation,London,51.473344,-0.490715,http://tour-pedia.org/api/getPlaceDetails?id=230062,-,-
1091,230064,Tiffany & Co,"Heathrow Airport, Terminal 5 Departures, Hounslow, London, United Kingdom",accommodation,London,51.471301,-0.487827,http://tour-pedia.org/api/getPlaceDetails?id=230064,-,-
1092,230066,Riverside Mobile Homes & Touring Park,"Riverside Caravan Park Bungalow/Thorney Mill Rd, West Drayton, United Kingdom",accommodation,London,51.501697,-0.485057,http://tour-pedia.org/api/getPlaceDetails?id=230066,-,-
1093,230067,London Heathrow Premier Travel Inn,"11 Bath Road, Heathrow, Hounslow, United Kingdom",accommodation,London,51.481131,-0.419368,http://tour-pedia.org/api/getPlaceDetails?id=230067,-,-
1094,230069,Pine Lodge Hotel,"11 Harlington Road East, Hounslow, United Kingdom",accommodation,London,51.451142,-0.4051,http://tour-pedia.org/api/getPlaceDetails?id=230069,-,-
1095,230071,Avon Hotels Heathrow,"Bath Road, London, Middlesex, United Kingdom",accommodation,London,51.480928,-0.421191,http://tour-pedia.org/api/getPlaceDetails?id=230071,-,-
1096,230072,CUin Heathrow Destination Guide,"Sipson Road, West Drayton, United Kingdom",accommodation,London,51.482834,-0.448966,http://tour-pedia.org/api/getPlaceDetails?id=230072,-,-
