Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
The Jane Hotel,Hotels,2.5,$$,113 Jane St,40.738362,-74.009413,https://www.yelp.com/biz/the-jane-hotel-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,sDrRAoS8yhs091NMn52_QA
Bronx Park Motel,Hotels,1.5,$,2500 Crotona Ave,40.856629,-73.881874,https://www.yelp.com/biz/bronx-park-motel-bronx?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,zofvKgVX3j4fdypKB5dCqg
The Times Square EDITION,Hotels,4.0,$$$,701 7th Ave,40.759240999999996,-73.98411899999999,https://www.yelp.com/biz/the-times-square-edition-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vgCV1vNhlbUvj9O1baFNHw
The One Boutique Hotel,Hotels,2.5,$$,137-72 Northern Blvd,40.7635219,-73.8283762,https://www.yelp.com/biz/the-one-boutique-hotel-flushing?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ndFfq-ZjPbR-X8YCpQOS1g
The Marcel At Gramercy Hotel,Hotels,3.5,$$,201 E 24th St,40.7394583391532,-73.9822778281936,https://www.yelp.com/biz/the-marcel-at-gramercy-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,dvmwom34Svhnc_k0OK1VjQ
Hotel Henri,Hotels,3.0,$$,37 W 24th St,40.7432901,-73.9910053,https://www.yelp.com/biz/hotel-henri-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,11i9MWaquC2cX0W_edr6ow
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,Hotels,4.0,$$$,6 Water St,40.70297,-74.012281,https://www.yelp.com/biz/hilton-garden-inn-nyc-financial-center-manhattan-downtown-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Q6n8-lbd-ozt5J13xGnAwQ
New World Hotel,Hotels,1.5,$,101 Bowery,40.71751,-73.99511,https://www.yelp.com/biz/new-world-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7fN4Ygy-q3uRcE3wESTIRw
The St. Regis New York,Hotels,4.0,$$$$,Two East 55th Street At Fifth Ave,40.761359999999996,-73.97443,https://www.yelp.com/biz/the-st-regis-new-york-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,T8hRtRz3Q50VC8DX9NRfDg
Residence Inn by Marriott New York Manhattan/Midtown East,Hotels,4.0,$$,148 E 48th St,40.75481,-73.972656,https://www.yelp.com/biz/residence-inn-new-york-manhattan-midtown-east-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Nb6yCFZ8PXuITehsyZR37Q
Residence Inn By Marriot Weehawken Port Imperial,Hotels,3.5,$$,100 Ferry Blvd,40.7777164892959,-74.01132743533209,https://www.yelp.com/biz/residence-inn-by-marriot-weehawken-port-imperial-weehawken?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,JkG2GeXceILNzz2FvTZopQ
Archer Hotel New York,Hotels,4.5,$$$,45 W 38th St,40.752053000000004,-73.9847066,https://www.yelp.com/biz/archer-hotel-new-york-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZDp1ysOVW3xQJc4SuQGSCg
Soho Grand Hotel,Hotels,3.5,$$$,310 W Broadway,40.7220519,-74.0045064,https://www.yelp.com/biz/soho-grand-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2nEXbS33ksBOe6JViJdyog
Hotel Hugo,Hotels,3.0,$$$,525 Greenwich St,40.726427,-74.00885699999999,https://www.yelp.com/biz/hotel-hugo-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,VzVdwfFwY1dgWKNqlen8lw
Library Hotel by Library Hotel Collection,Hotels,4.5,$$$,299 Madison Ave,40.752179999999996,-73.97954,https://www.yelp.com/biz/library-hotel-by-library-hotel-collection-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qZewWn4-pdd4JfoJSBV1QA
Hilton Garden Inn New York/Midtown Park Ave,Hotels,3.5,$$,45 E 33rd St,40.746849,-73.98223109999999,https://www.yelp.com/biz/hilton-garden-inn-new-york-midtown-park-ave-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,de3c201K0cfWbvy-3XAqig
The Tillary Hotel Brooklyn,Hotels,2.5,$$,85 Flatbush Ave Ext,40.6964453,-73.9843605,https://www.yelp.com/biz/the-tillary-hotel-brooklyn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,icE34yZpi0lCBTDaQs914w
TWA Hotel,Hotels,3.0,$$$,JFK Airport,40.645806489104,-73.77792500289121,https://www.yelp.com/biz/twa-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,bIwfyB1MiTrMEZBTAqu0tg
Opera House Hotel,Hotels,4.0,$,436 E 149th St,40.815111,-73.915468,https://www.yelp.com/biz/opera-house-hotel-bronx-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DmjSuTCPS-d9HFwmTO9jrA
Sago Hotel,Hotels,4.0,$$$,120 Allen St,40.7193609,-73.9899591,https://www.yelp.com/biz/sago-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,w_uKKMkIywOKuis4JfDqkw
The McKittrick Hotel,Hotels,4.0,$$$,530 W 27th St,40.750611,-74.00386800000001,https://www.yelp.com/biz/the-mckittrick-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,pY-DMHCPIRifZo9Cay1Low
The Box House Hotel,Hotels,3.5,$$,77 Box St,40.73782,-73.95354,https://www.yelp.com/biz/the-box-house-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1Jyg_gj0yNGR8TqvOEQ4iQ
The Roxy Hotel NYC,Hotels,3.5,$$$,2 6th Ave,40.719359999999995,-74.00483,https://www.yelp.com/biz/the-roxy-hotel-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,7X5dByOWa-nXY_2eBnVcHw
Wyndham Garden Chinatown,Hotels,3.5,$$,93 Bowery,40.7171,-73.99533000000001,https://www.yelp.com/biz/wyndham-garden-chinatown-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,adpehB-xkZzcmH4iYMMPNA
The Nolitan Hotel,Hotels,4.5,$$$,30 Kenmare St,40.72057720000001,-73.9953391,https://www.yelp.com/biz/the-nolitan-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9TK6ea3GR2B6H6jErPRlTw
The Manhattan at Times Square Hotel,Hotels,2.0,$$,790 7th Ave 51st St,40.7619404654998,-73.9829850327311,https://www.yelp.com/biz/the-manhattan-at-times-square-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,CDBij9VtSZHaPIAGiodgmw
The New Yorker Hotel,Hotels,2.5,$$,481 8th Ave & 34th St,40.752629999999996,-73.99338,https://www.yelp.com/biz/the-new-yorker-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,shXAApXgDfdUnfCMwN_l2w
DoubleTree by Hilton New York Downtown,Hotels,3.0,$$,8 Stone St,40.703921,-74.01235190000001,https://www.yelp.com/biz/doubletree-by-hilton-new-york-downtown-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,-Hneo47XIw4irjQBdPMecA
Maritime Hotel,Hotels,4.0,$$$,363 W 16th St,40.741928200000004,-74.0032432,https://www.yelp.com/biz/maritime-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ItnW4u1nVYvde1NT4Lgd3g
Washington Square Hotel,Hotels,3.5,$$,103 Waverly Pl,40.732509,-73.998657,https://www.yelp.com/biz/washington-square-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qkztosV5nQmw6snsSq7Xrg
Sun Bright Hotel,Hotels,1.5,$,140 Hester St,40.71727,-73.99583,https://www.yelp.com/biz/sun-bright-hotel-manhattan?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,IAs7wYWuQqs-UAGNjaUufg
Hotel Chantelle,Hotels,3.5,$$,92 Ludlow St,40.71843,-73.98909,https://www.yelp.com/biz/hotel-chantelle-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,eVBVn6bjwl_mMLxN-35_6w
The Moderne Hotel,Hotels,3.5,$$,243 W 55th St,40.765159999999995,-73.98294,https://www.yelp.com/biz/the-moderne-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZoFin2VDJSK2U3QQ2su8tw
The Broome Hotel New York,Hotels,4.5,$$$,431 Broome St,40.721297,-73.99939570000001,https://www.yelp.com/biz/the-broome-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LSO3Ql7e_Y9nFJmnWdbTPg
SIXTY LES,Hotels,2.5,$$$,190 Allen St,40.7221165,-73.9886525,https://www.yelp.com/biz/sixty-les-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wxKyslbI99ESDbQnns-RSg
The New York EDITION,Hotels,4.0,$$$,5 Madison Ave,40.741367,-73.9873577288361,https://www.yelp.com/biz/the-new-york-edition-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,bCilcCWpBrJEFid7TQiDWA
The High Line Hotel,Hotels,3.5,$$$,180 10th Ave,40.745962,-74.0049928,https://www.yelp.com/biz/the-high-line-hotel-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2_ehPnf8YEaDGAzenLYnrQ
St Marks Hotel,Hotels,3.0,$,2 Saint Marks Pl,40.7294565439224,-73.98979112505909,https://www.yelp.com/biz/st-marks-hotel-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,V9wA_1IcHvhpLfuBEpBTeQ
Hampton Inn Ridgefield Park,Hotels,3.0,$$,100 Route 46 E,40.844709,-74.014747,https://www.yelp.com/biz/hampton-inn-ridgefield-park-ridgefield-park?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,QWPqFLDkdziHCkaFZxSAQg
SIXTY SoHo,Hotels,3.0,$$$,60 Thompson St,40.723996536290606,-74.003159954002,https://www.yelp.com/biz/sixty-soho-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,M-DhhgGu2Gp12Qc-_PhzuQ
Residence Inn by Marriott New York Downtown Manhattan,Hotels,4.0,$$,170 Broadway,40.709564,-74.00992120000001,https://www.yelp.com/biz/residence-inn-by-marriott-new-york-downtown-manhattan-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5DkFAVEU_gAkC3wAUqdAZg
Mandarin Oriental - New York,Hotels,4.0,$$$$,80 Columbus Cir,40.76847,-73.98309,https://www.yelp.com/biz/mandarin-oriental-new-york-new-york-5?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,fA7iFSxoIQXcCcxSwL5oHw
W New York - Union Square,Hotels,3.5,$$$,201 Park Ave S,40.73665,-73.98869,https://www.yelp.com/biz/w-new-york-union-square-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,mM4Q4mnSK5cFLv2gXPu49Q
Travel Inn,Hotels,2.5,$$,515 W 42nd St,40.760288,-73.995948,https://www.yelp.com/biz/travel-inn-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vcOJH2n7TWzbj6drF6QvIA
Moderhaus SoHo,Hotels,3.0,$$$,27 Grand St,40.72268,-74.0048,https://www.yelp.com/biz/moderhaus-soho-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,AWOfrU0MdDMZzIWL3uGTYQ
Fairfield Inn & Suites New York Manhattan/Downtown East,Hotels,4.0,$$,95 Henry St,40.71345061177671,-73.99290114641191,https://www.yelp.com/biz/fairfield-inn-and-suites-new-york-manhattan-downtown-east-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,I95JZecBIM6fhvc-VpAE6w
Hilton Garden Inn Times Square,Hotels,3.5,$$,790 8th Ave,40.7612053955474,-73.9865067601204,https://www.yelp.com/biz/hilton-garden-inn-times-square-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,fEqSedl1uUUfpmfs3mMiwQ
Hyatt Union Square New York,Hotels,3.5,$$$,134 Fourth Ave,40.7334389395744,-73.9900782372587,https://www.yelp.com/biz/hyatt-union-square-new-york-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,8gWw3lMOqi3xe8d0nKUiKw
LUMA Hotel Times Square,Hotels,4.5,$$$,120 W 41st St,40.754428000000004,-73.985781,https://www.yelp.com/biz/luma-hotel-times-square-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,006_rHOAhT87Xf6XoY_IxQ
Holiday Inn NYC - Lower East Side,Hotels,4.0,$$,150 Delancey,40.718292,-73.98624000000001,https://www.yelp.com/biz/holiday-inn-nyc-lower-east-side-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,P2-YUkcDcgyYW46hSPYBMw
11 Howard,Hotels,3.0,$$$,11 Howard St,40.7188821441743,-74.00036287099091,https://www.yelp.com/biz/11-howard-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,eGkOkpRpzpU6KV3NDJq4vw
Sheraton Brooklyn New York,Hotels,2.5,$$,228 Duffield St,40.69149,-73.98476,https://www.yelp.com/biz/sheraton-brooklyn-new-york-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,I59qIIR-1mBYpAhH1-4ESg
City Rooms+ Nyc Soho,Hotels,2.5,$,120 Lafayette St,40.718709999999994,-74.00046999999999,https://www.yelp.com/biz/city-rooms-nyc-soho-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,oJgTj-vXl-xGyrGIAIb0xQ
Phoenix Hotel,Hotels,1.5,$,517 39th St,40.6510124,-74.0032181,https://www.yelp.com/biz/phoenix-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NYKUI__MUh0Gh4QYmrt98w
Bushwick Hotel,Hotels,3.0,$$,171 Bushwick Ave,40.709616,-73.939909,https://www.yelp.com/biz/bushwick-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wj8fcwbXM2ozE9mmneEwvA
The James New York - NoMad,Hotels,3.0,$$$,22 E 29th St,40.744639899999996,-73.98550999999999,https://www.yelp.com/biz/the-james-new-york-nomad-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FfdQVbXd9zyMcaOYAqmWZA
Hotel Beacon,Hotels,4.0,$$,2130 Broadway,40.780685,-73.981041,https://www.yelp.com/biz/hotel-beacon-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,sQ7IXiSHR4c5WufgUywizA
Club Quarters,Hotels,4.0,$$,140 Washington St,40.709846496581996,-74.0139694213867,https://www.yelp.com/biz/club-quarters-manhattan?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,giPwSjP4T0ZkXoygdbNfIA
The Mark Hotel,Hotels,4.0,$$$$,25 E 77th St,40.775259999999996,-73.96347,https://www.yelp.com/biz/the-mark-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,onKBo1qul0Pq27E5pVMAxA
Hilton Garden Inn New York West 35th St,Hotels,4.0,$$$,63 W 35th St,40.7503679301835,-73.9865054190159,https://www.yelp.com/biz/hilton-garden-inn-new-york-west-35th-st-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,WsWW63fz5yqWFpAdagb9KQ
Linden Motor Inn,Hotels,1.5,$,714 Conduit Blvd,40.67458,-73.863722,https://www.yelp.com/biz/linden-motor-inn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,t-82GuI2MmuTEf345-68EA
Long Beach Hotel,Hotels,2.5,$$,405 E Broadway,40.585109,-73.652076,https://www.yelp.com/biz/long-beach-hotel-long-beach?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hObG_aqfJDWSBD0IOJwy2g
Gramercy Park Hotel,Hotels,3.0,$$$,2 Lexington Ave,40.73855,-73.98576,https://www.yelp.com/biz/gramercy-park-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,S3B7DYDg5I_LHd4bLkIWRw
"The Ritz-Carlton New York, Central Park",Hotels,4.0,$$$$,50 Central Park S,40.76525,-73.97604,https://www.yelp.com/biz/the-ritz-carlton-new-york-central-park-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,C56chiGa56B-hwM4JYS4BA
Courtyard by Marriott New York Manhattan/Midtown West,Hotels,4.5,$$,461 West 34th St,40.754698,-73.99865,https://www.yelp.com/biz/courtyard-by-marriott-new-york-manhattan-midtown-west-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qwAUa1tcAJMrn2K7Ynbp8w
MADE,Hotels,4.0,$$$,42 W 29th St,40.746296,-73.989638,https://www.yelp.com/biz/made-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,S552XBLEOFsT-efRQuNXDg
The Leon Hotel,Hotels,3.5,$$,125 Canal St,40.716076,-73.99521329999999,https://www.yelp.com/biz/the-leon-hotel-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,pi2sOXrCKVpKdPMaSwJ-_Q
Millennium Hilton New York Downtown,Hotels,3.5,$$$,55 Church St,40.711114,-74.010333,https://www.yelp.com/biz/millennium-hilton-new-york-downtown-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,RBHSPpLaalwkAPfF2uJaTw
Four Points by Sheraton New York Downtown,Hotels,2.5,$$,6 Platt St,40.70747657865638,-74.00640093846745,https://www.yelp.com/biz/four-points-by-sheraton-new-york-downtown-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,hLwqr_sSzSAMIppEHcz4cQ
Loop Inn Motel,Hotels,3.0,$$,1 Rodgers St,40.588406,-74.2792816,https://www.yelp.com/biz/loop-inn-motel-avenel?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,yVEvEPSjZps0lgLskPbKgA
Franklin Guesthouse,Hotels,4.5,$$$,214 Franklin St,40.733066,-73.957824,https://www.yelp.com/biz/franklin-guesthouse-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,2v7nK-2QnwwlDBwA_s3Bxw
Courtyard Long Island City/ New York Manhattan View,Hotels,3.5,$$,29-15 Queens Plz N,40.750063,-73.937074,https://www.yelp.com/biz/courtyard-long-island-city-new-york-manhattan-view-long-island-city-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,bFchhkoymkn6e50WEnHYMw
Hilton Garden Inn New York Times Square South,Hotels,3.5,$$$,326 W 37th St,40.754486,-73.9935985207558,https://www.yelp.com/biz/hilton-garden-inn-new-york-times-square-south-new-york-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OExta9oMRDtP1i685S5lyg
Comfort Inn Times Square West,Hotels,3.5,$$,343 W 44th St,40.7595373,-73.9906663,https://www.yelp.com/biz/comfort-inn-times-square-west-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,x_vpf-UHDFNUIc-rKIszcA
