,Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
104,NOMO SOHO,Hotels,3.0,$$$,9 Crosby St,40.719896,-74.000078,https://www.yelp.com/biz/nomo-soho-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lGM-mjoG5ivxJqmEedFukA
105,SpringHill Suites by Marriott Carle Place Garden City,Hotels,3.5,$$,20 Westbury Ave,40.7485414944155,-73.6202296766896,https://www.yelp.com/biz/springhill-suites-by-marriott-carle-place-garden-city-carle-place-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xemfm4SqtQnOiDj21nN_mQ
106,Holiday Inn Express Manhattan Times Square South,Hotels,3.5,$$,60 W 36th St,40.7504909,-73.98605,https://www.yelp.com/biz/holiday-inn-express-manhattan-times-square-south-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vBluqKJE9kjNQosLzcNxlQ
107,Hilton Garden Inn New York/Manhattan-Chelsea,Hotels,3.5,$$,121 W 28th St,40.7466832501272,-73.9913833,https://www.yelp.com/biz/hilton-garden-inn-new-york-manhattan-chelsea-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NnGF9aN0iZtbcpTwTlwKkg
108,Hilton Garden Inn Ridgefield Park,Hotels,3.0,$$,70 Challenger Rd,40.8520107,-74.0137549,https://www.yelp.com/biz/hilton-garden-inn-ridgefield-park-ridgefield-park-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,eErpOlr0BQPeLOd5Nj0zPA
109,Hampton Inn & Suites Yonkers,Hotels,3.5,$$,160 Corporate Blvd,40.9707353,-73.8770055770874,https://www.yelp.com/biz/hampton-inn-and-suites-yonkers-yonkers-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Ijq1ltZLt0inh3WIFhakDw
110,City Club Hotel,Hotels,3.5,$$$,55 W 44th St,40.75594,-73.98211,https://www.yelp.com/biz/city-club-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xEqRlIRQFS3CKtcfVjIoKg
111,Courtyard by Marriott New York Manhattan/Chelsea,Hotels,3.5,$$,135 W 30th St,40.7481653779703,-73.9912676,https://www.yelp.com/biz/courtyard-by-marriott-new-york-manhattan-chelsea-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,i--cs73rreA1WWLMhlyfJw
112,Holiday Inn Express Paramus,Hotels,3.5,$$,50 US Hwy 17 N,40.9237072,-74.07048,https://www.yelp.com/biz/holiday-inn-express-paramus-paramus-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,d1vnFO390Hn1uYbeRCpo-w
113,Residence Inn by Marriott New York Manhattan/Times Square,Hotels,3.5,$$,1033 Avenue Of The Americas,40.7527234818913,-73.9859007632294,https://www.yelp.com/biz/residence-inn-by-marriott-new-york-manhattan-times-square-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,S0YPd2e2SyxGPJQwApdi0w
114,Fairfield Inn & Suites - Marriott,Hotels,4.0,$$,538 W 58th St,40.770105527613,-73.9892103854588,https://www.yelp.com/biz/fairfield-inn-and-suites-marriott-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1Qe4hdNvZQTvNWF3Lwy8vg
115,Hampton Inn Carlstadt-At The Meadowlands,Hotels,4.0,$$,304 Paterson Plank Rd,40.821596,-74.068917,https://www.yelp.com/biz/hampton-inn-carlstadt-at-the-meadowlands-carlstadt?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,m_-iL7eL6-_xVZm-iWw95w
116,The Grand Summit Hotel,Hotels,3.5,$$,570 Springfield Ave,40.7150579457154,-74.3669266193986,https://www.yelp.com/biz/the-grand-summit-hotel-summit-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Kxjo9k1gf-D9qpE8TNTDIA
117,Renaissance New York Midtown Hotel,Hotels,4.0,$$,218 W 35th St,40.7517557767437,-73.9910885742397,https://www.yelp.com/biz/renaissance-new-york-midtown-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,tsqlRfje_qAX5_nVESC-PQ
118,Sanctuary Hotel New York,Hotels,4.0,$$$,132 W 47th St,40.75837,-73.9832957,https://www.yelp.com/biz/sanctuary-hotel-new-york-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,K5rgmQy_4WiOXY_9A-QorA
119,Park South Hotel,Hotels,4.0,$$,124 E 28th St,40.74279,-73.98306,https://www.yelp.com/biz/park-south-hotel-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZvjXuv2Utn0hvLp39JkcHw
120,The Bowery Hotel,Hotels,3.5,$$$,335 Bowery,40.7260093149249,-73.9915595677216,https://www.yelp.com/biz/the-bowery-hotel-new-york-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ks299naLzw8CYdVlLnqPXQ
121,Allegria Hotel,Hotels,2.5,$$$,80 W Broadway,40.584327,-73.666413,https://www.yelp.com/biz/allegria-hotel-long-beach?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SbuI8AUmVYQg9AZCg8G9AA
122,Lex Hotel NYC,Hotels,4.0,$$,67 Lexington Ave,40.740934,-73.9833419,https://www.yelp.com/biz/lex-hotel-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,m-8qqfAKP5Hw2JZVCx5wQA
123,Fairfield Inn & Suites By Marriott New York Brooklyn,Hotels,3.5,$$,181 3rd Ave,40.680546,-73.9833963141064,https://www.yelp.com/biz/fairfield-inn-and-suites-by-marriott-new-york-brooklyn-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4AFrLwxm4J_P7TRuCnOzIQ
124,"The Carlyle, A Rosewood Hotel",Hotels,3.5,$$$$,A Rosewood Hotel,40.77419,-73.96284,https://www.yelp.com/biz/the-carlyle-a-rosewood-hotel-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UReqUKgLehSHPkuWfFMoig
125,D Piper Inn Hotel,Hotels,4.0,$$,158 Beach 114th St,40.579261,-73.834518,https://www.yelp.com/biz/d-piper-inn-hotel-rockaway-park?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OeKhxxh-flT6LgMXDRZVFA
126,The Collective Paper Factory,Hotels,3.0,$$,37-06 36th St,40.75252,-73.927616,https://www.yelp.com/biz/the-collective-paper-factory-long-island-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ns2IC-T6lTA2RqNbEm2yFQ
127,Soho House New York,Hotels,3.5,$$$,29-35 9th Ave,40.74063741,-74.0059231,https://www.yelp.com/biz/soho-house-new-york-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,FqRul4l8Vea_b1x6ggRrJw
128,The DeBary Inn,Hotels,3.5,$$,265 Springfield Ave,40.7187614440918,-74.3527297973633,https://www.yelp.com/biz/the-debary-inn-summit-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,AXg5kjd0pzRMARkdHeIk6w
129,The Benjamin,Hotels,4.0,$$$,125 E 50th St,40.75648,-73.97206,https://www.yelp.com/biz/the-benjamin-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,1wdNxsW1jqieYmYi0CHlbQ
130,La Quinta by Wyndham Brooklyn East,Hotels,4.0,$,1412 Pitkin Ave,40.66822,-73.92148,https://www.yelp.com/biz/la-quinta-by-wyndham-brooklyn-east-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,QvEeaYep7fCGT9vNEHEadQ
131,Best Western Plus Hospitality House,Hotels,4.0,$$,145 E 49th St,40.755727,-73.972056,https://www.yelp.com/biz/best-western-plus-hospitality-house-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UZfIZOlv5wMagsCx-S8o0g
132,Holiday Inn Express Manhattan Midtown West,Hotels,3.5,$$,538 W 48th St,40.764101,-73.99453,https://www.yelp.com/biz/holiday-inn-express-manhattan-midtown-west-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lR27A9_G-FT52t9sTjcvPw
133,414 Hotel,Hotels,4.5,$$,414 W 46th St,40.76129,-73.99173,https://www.yelp.com/biz/414-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kP4k-GO4ETgstvNug3q31g
134,The Jewel Facing Rockefeller,Hotels,4.0,$$,11 W 51st St,40.75978,-73.97764,https://www.yelp.com/biz/the-jewel-facing-rockefeller-manhattan?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vxUwBzAqzP0KfawdpwOFwA
135,BKLYN House,Hotels,3.0,$$,9 Beaver St,40.700797,-73.939263,https://www.yelp.com/biz/bklyn-house-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,nLJtZ2X50v58SM4eicjerg
136,Condor Hotel,Hotels,3.5,$$,56 Franklin Ave,40.6975225,-73.9587573,https://www.yelp.com/biz/condor-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,C88DklKzQjYTRic2FqBBBA
137,Chelsea Pines Inn,Hotels,4.0,$$,317 W 14th St,40.740295,-74.003415,https://www.yelp.com/biz/chelsea-pines-inn-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,XRt4mVzNQbXkC6mxFl7-Sg
138,Akwaaba Mansion Bed & Breakfast,Hotels,4.5,$$,347 MacDonough St,40.6825,-73.93267,https://www.yelp.com/biz/akwaaba-mansion-bed-and-breakfast-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jLW5W45YbQ8nmnymJnUQaA
139,Hampton Inn Brooklyn/Downtown,Hotels,4.0,$$,125 Flatbush Ave Ext,40.6957059,-73.9840267,https://www.yelp.com/biz/hampton-inn-brooklyn-downtown-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,dQFgUq-bSGmfiSYtMo7mnQ
140,The Harlem Flop House,Hotels,5.0,$,242 West 123rd,40.80815,-73.9509999,https://www.yelp.com/biz/the-harlem-flop-house-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,BnqsLvT7IaPZIibgj35t_Q
141,Walker Hotel Greenwich Village,Hotels,4.0,$$,52 W 13th St,40.73618,-73.9966,https://www.yelp.com/biz/walker-hotel-greenwich-village-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4J0EXzWaF-N5B-kltP0pMg
142,The Marlton Hotel,Hotels,3.5,$$$,5 W 8th St,40.7324317842722,-73.9966548979282,https://www.yelp.com/biz/the-marlton-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,9LqjNHKYyDAE8wwe5sBJWw
143,Hotel Le Jolie,Hotels,4.0,$$,235 Meeker Ave,40.71653,-73.9508,https://www.yelp.com/biz/hotel-le-jolie-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,byrfRqI_R_ZWTgVDBkB57g
144,Best Western Plus Arena Hotel,Hotels,3.5,$$,1324 Atlantic Ave,40.6781455701592,-73.9487569035191,https://www.yelp.com/biz/best-western-plus-arena-hotel-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,RAWmfB25zselolSlwSBqPA
145,NU Hotel - Brooklyn,Hotels,3.5,$$,85 Smith St,40.68879,-73.98885,https://www.yelp.com/biz/nu-hotel-brooklyn-brooklyn-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,VeNu9ATM2HI2NL4Q-ZsTsg
146,The Broome Hotel New York,Hotels,4.5,$$$,431 Broome St,40.721297,-73.9993957,https://www.yelp.com/biz/the-broome-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LSO3Ql7e_Y9nFJmnWdbTPg
147,Colonial House Inn,Hotels,3.5,$$,318 W 22nd St,40.7449299,-73.99995,https://www.yelp.com/biz/colonial-house-inn-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DE3pxwHpus97-vqq0kUFPw
148,Hotel Bliss,Hotels,3.5,$,2330 Linden Blvd,40.6640522181988,-73.8773133605719,https://www.yelp.com/biz/hotel-bliss-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,sY7loHhOtarkEVk_TKb55A
149,Hampton Inn Manhattan-Times Square North,Hotels,4.0,$$,851 Eighth Ave,40.7632795333685,-73.9856643881831,https://www.yelp.com/biz/hampton-inn-manhattan-times-square-north-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kRsNwqOj2Lj0OYxKRsUtsA
150,Hotel Elysée,Hotels,4.5,$$$,60 E 54th St,40.75998,-73.97313,https://www.yelp.com/biz/hotel-elys%C3%A9e-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DBX3V7fuLQ8lCvK5-mQTpg
151,Fairfield Inn & Suites New York Midtown Manhattan/Penn Station,Hotels,4.0,$$,325 W 33rd St,40.7521723402439,-73.9951658490235,https://www.yelp.com/biz/fairfield-inn-and-suites-new-york-midtown-manhattan-penn-station-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,JLoLYfqWvcOPIUfxu48qbQ
152,The Iroquois New York,Hotels,4.0,$$,49 W 44th St,40.75583,-73.9821599,https://www.yelp.com/biz/the-iroquois-new-york-new-york-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4o2SqXHODe7ZEP7aqzdeug
153,The Williamsburg Hotel,Hotels,3.0,$$,96 Wythe Ave,40.7215137888895,-73.9587011987419,https://www.yelp.com/biz/the-williamsburg-hotel-brooklyn-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,xsrzs3lSD2-xG889sLqAXA
154,YOTEL New York,Hotels,3.0,$$$,570 Tenth Ave,40.7591568,-73.9954561,https://www.yelp.com/biz/yotel-new-york-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,LtVO-82pFdwjq-hwMITAPg
155,Courtyard by Marriott New York Manhattan/Upper East Side,Hotels,3.0,$$,410 E 92nd St,40.7801528838751,-73.9459897678989,https://www.yelp.com/biz/courtyard-by-marriott-new-york-manhattan-upper-east-side-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ZN4uihx64x0mWSm8HkQ8Ww
156,DoubleTree by Hilton Hotel & Suites Jersey City,Hotels,3.5,$$,455 Washington Blvd,40.723598,-74.0365603,https://www.yelp.com/biz/doubletree-by-hilton-hotel-and-suites-jersey-city-jersey-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kGX54tkc0zfT5ZquEPtwuQ
157,Stewart Hotel,Hotels,3.0,$$$,371 Seventh Ave,40.7487243,-73.9916396,https://www.yelp.com/biz/stewart-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,EWNeD-svJjByk9v1cg2FzA
158,Blue Moon Hotel,Hotels,2.5,$$,100 Orchard St,40.718581,-73.989837,https://www.yelp.com/biz/blue-moon-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_RlRHgYsQ-7oSDeCmMVduA
159,Hampton Inn Manhattan-Seaport-Financial District,Hotels,3.5,$$,320 Pearl St,40.7092877829272,-74.0018302202225,https://www.yelp.com/biz/hampton-inn-manhattan-seaport-financial-district-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,4erImwfLkNUDipUSF4Ocpw
160,"The Standard, High Line",Hotels,3.5,$$$,848 Washington Street,40.740829,-74.008071,https://www.yelp.com/biz/the-standard-high-line-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OmgYgPGvf0a8Gz_jWEpLFQ
161,Holiday Inn Express North Bergen - Lincoln Tunnel,Hotels,2.5,$$,2600 Tonnelle Ave,40.7732,-74.04091,https://www.yelp.com/biz/holiday-inn-express-north-bergen-lincoln-tunnel-north-bergen?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,GZ2uvIFO-6qSpBDdYwAd5g
162,Extended Stay America - Meadowlands - East Rutherford,Hotels,1.5,$$,300 State Hwy. Rt 3 East,40.8053039480766,-74.0755887611927,https://www.yelp.com/biz/extended-stay-america-meadowlands-east-rutherford-e-rutherford?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,V2YacyOFdzYjOSt6MPa-ew
163,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,Hotels,4.0,$$,116 W 28th St,40.74619,-73.99144,https://www.yelp.com/biz/fairfield-inn-and-suites-by-marriott-new-york-manhattan-chelsea-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,eEJl0DD5Q4cq-tezqRLSBg
164,Residence Inn Yonkers Westchester County,Hotels,3.0,$$,7 Executive Blvd,40.9731851643577,-73.8785317540169,https://www.yelp.com/biz/residence-inn-yonkers-westchester-county-yonkers?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,I8Fjm_SeGtxuE59t5ZwXDQ
165,Rodeway Inn,Hotels,2.5,$,1650 Route 1 South,40.6037412537286,-74.265270417053,https://www.yelp.com/biz/rodeway-inn-rahway?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,61VRfk15KSs4VRu4xNo5_Q
166,Tony's Place Bed & Breakfast,Hotels,1.0,$$,133 W 119th St,40.80478,-73.94962,https://www.yelp.com/biz/tonys-place-bed-and-breakfast-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,A_0okz0EXGIdSGX0Wx6QGg
167,Holiday Inn Express & Suites Woodbridge,Hotels,4.0,$$,874 US Hwy 1,40.5748079529174,-74.28914264723889,https://www.yelp.com/biz/holiday-inn-express-and-suites-woodbridge-avenel-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Qz27_uFFr9zs9QxNTKYPHA
168,Hampton Inn Manhattan/Times Square Central,Hotels,3.5,$$,220 West 41st St,40.7557138,-73.9885198,https://www.yelp.com/biz/hampton-inn-manhattan-times-square-central-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,whVaI4qtx4Fseff5owxOaw
169,Kimpton Hotel Eventi,Hotels,4.0,$$$,851 Avenue Of The Americas,40.74703,-73.99003,https://www.yelp.com/biz/kimpton-hotel-eventi-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lot1WtUC2qYsCuL7QMgq0A
170,Bellerose Inn,Hotels,2.5,$,249-05 Jericho Turnpike,40.7266433,-73.7155254,https://www.yelp.com/biz/bellerose-inn-bellerose?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,fva8KoSDOs3AqeLuGdCvxQ
171,Homewood Suites by Hilton Newark-Cranford,Hotels,3.0,$$,2 Jackson Dr,40.641067,-74.287519,https://www.yelp.com/biz/homewood-suites-by-hilton-newark-cranford-cranford?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,lZJAw-eJVZ7j8upJwaRIeg
172,Hotel on Rivington,Hotels,3.5,$$$,107 Rivington St,40.7199,-73.98803,https://www.yelp.com/biz/hotel-on-rivington-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Z4t_Wsmjgi8I5n1xPSQWTA
173,Andaz Wall Street,Hotels,4.0,$$$,75 Wall St,40.7051574217701,-74.0079346716969,https://www.yelp.com/biz/andaz-wall-street-new-york-6?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jDBXpS5bX4f-tiaAz1ZZbA
174,Fairfield Inn & Suites Edison-South Plainfield,Hotels,3.0,$$,875 New Durham Rd,40.5413661735398,-74.3934736009561,https://www.yelp.com/biz/fairfield-inn-and-suites-edison-south-plainfield-edison-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jVdBM0KstPMmbxvQqrG8gg
