,Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
133,The Collective Paper Factory,Hotels,3.0,$$,37-06 36th St,40.75252,-73.927616,https://www.yelp.com/biz/the-collective-paper-factory-long-island-city?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ns2IC-T6lTA2RqNbEm2yFQ
134,"Gatsby Hotel, an Ascend Hotel Collection Member",Hotels,3.0,$$,135 E Houston St,40.723121,-73.990244,https://www.yelp.com/biz/gatsby-hotel-an-ascend-hotel-collection-member-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,DpMF7BLDeDjSnMMSnxmsXQ
135,Royalton Hotel,Hotels,3.5,$$$,44 W 44th St,40.755476,-73.9823936442459,https://www.yelp.com/biz/royalton-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5SXut8piS-p09mGUXpO_nw
136,Stewart Hotel,Hotels,3.0,$$$,371 Seventh Ave,40.7487243,-73.9916396,https://www.yelp.com/biz/stewart-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,EWNeD-svJjByk9v1cg2FzA
137,Dylan Hotel NYC,Hotels,3.0,$$,52 E 41st St,40.7518116,-73.9793818,https://www.yelp.com/biz/dylan-hotel-nyc-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,OlsTHVq531-XqxUGzke-bA
138,Hotel RL Brooklyn,Hotels,3.0,$$,1080 Broadway,40.694313,-73.931017,https://www.yelp.com/biz/hotel-rl-brooklyn-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,gZFGyZzA1ufuKCbXq5Y12A
139,Hotel Indigo Williamsburg - Brooklyn,Hotels,,,500 Metropolitan Ave,40.7138775705954,-73.9522615169777,,
140,The Ridge,Hotels,3.5,$$,151 E Houston St,40.72287,-73.9894,https://www.yelp.com/biz/the-ridge-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,W3K4-SbrRu54VoyNDCe6SA
141,36 Hudson Hotel,Hotels,,,449 W 36th St,40.7558179,-73.9975248,,
142,ArtHouse Hotel New York City,Hotels,3.5,$$,2178 Broadway W 77th St,40.7822024522958,-73.9802998214264,https://www.yelp.com/biz/arthouse-hotel-new-york-city-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NUPSfXetWw2TaQSOfSqOWw
143,Washington Hotel Corporation,Hotels,,,400 Washington Ave,40.68695,-73.9658199,,
144,Hotel on Rivington,Hotels,3.5,$$$,107 Rivington St,40.7199,-73.98803,https://www.yelp.com/biz/hotel-on-rivington-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Z4t_Wsmjgi8I5n1xPSQWTA
145,McCarren Hotel & Pool,Hotels,3.0,$$$,160 N 12th St,40.7209524,-73.9553668,https://www.yelp.com/biz/mccarren-hotel-and-pool-brooklyn?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,NJR4lyaLF4-3kJ3eNK9cpA
146,Moxy NYC Downtown,Hotels,,,26 Ann St,40.71068,-74.00783,,
147,Edge Hotel,Hotels,4.5,$,514 W 168th St,40.84003,-73.93793,https://www.yelp.com/biz/edge-hotel-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,12uKh8vTsC1D2PhP8ECRdg
148,The Roger New York,Hotels,4.0,$$$,131 Madison Ave,40.74564,-73.98433,https://www.yelp.com/biz/the-roger-new-york-new-york-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jlYBRoa-TVnhdejw5QLZQA
149,The Westin New York at Times Square,Hotels,3.5,$$$,270 West 43rd St,40.7577169686556,-73.9889696985483,https://www.yelp.com/biz/the-westin-new-york-at-times-square-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,y-j9iYZ8k06RNFqY785TPA
150,Hotel Indigo Newark Downtown,Hotels,3.0,$$,810 Broad St,40.73465,-74.17207,https://www.yelp.com/biz/hotel-indigo-newark-downtown-newark-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jLE-2TeMEw0rXu-wAAAU3A
151,Home Design Rx,Interior Design,,,80 Lorraine St,40.6742553412914,-74.0066843479872,,
152,Falcon Locksmith,Keys & Locksmiths,,,1259 Myrtle Ave,40.69791,-73.92847,,
153,WiroLimo,Limos,,,,40.72668,-73.97971,,
154,Free Your Arms,Luggage Storage,,,294 Broadway,40.7083616,-73.9582854,,
155,SEKA Moving,Movers,,,800 3rd Ave,40.7556476,-73.9713866,,
156,Dan's Moving Service,Movers,,,,40.6682971044299,-73.9803112632295,,
157,No Problem Express Movers,Movers,,,1 Carlton Ave,40.69780910573983,-73.97340558425404,,
158,SEKA Moving,Movers,,,35 W 9th St,40.67708445066858,-74.00506930839848,,
159,Cleaning Pros OF New Jersey,Office Cleaning,,,186 Paterson Ave,40.83228,-74.09589,,
160,Pro-Green Cleaners,Office Cleaning,,,,40.7251,-73.94755,,
161,Rapid Maid Specialists NYC,Office Cleaning,,,1814 Stephen St,40.69897,-73.9002299,,
162,Grout Pros NYC,Painters,,,150 50th Ave,40.743319,-73.959015,,
163,Bullseye Mechanical Corp.,Plumbing,,,329 Broome St,40.719081,-73.993889,,
164,Needs-First Tech,Private Tutors,,,,40.70280075073242,-74.08844757080078,,
165,Yorkshire Towers,Property Management,,,305-315 E 86th St,40.7778312517788,-73.9516255875254,,
166,Makomi,Property Management,,,137 West 25th St,40.74508,-73.99342,,
167,Airbnb In NYC,Property Management,,,,40.7193984985352,-74.0030212402344,,
168,GFB Management,Property Management,,,226 West 150th St,40.8251874,-73.9379045,,
169,Cityami,Property Management,,,442 Broadway,40.720087,-74.000892,,
170,Aya,Property Management,,,1220 Broadway,40.746924,-73.988091,,
171,Chris Aivaliotis - Voro Realty,Real Estate Agents,,,,40.74606,-73.94842,,
172,The Jim Farah Team- Compass,Real Estate Agents,,,90 5th Ave,40.736366,-73.993751,,
173,The Price Law Firm,Real Estate Law,,,1115 Broadway,40.743011,-73.989799,,
174,Ezamani Photography,Real Estate Photography,,,,40.72218,-74.04497,,
175,Andy Ryan Photographer,Real Estate Photography,,,,40.71217,-73.96372,,
176,Concept Photography,Real Estate Photography,,,83 3rd Ave,40.7594287,-74.17006923102808,,
177,Leon Cato Photography,Real Estate Photography,,,,40.7388038635254,-73.8783798217773,,
178,Joe Comfort Photography,Real Estate Photography,,,695 Bergen Ave,40.723869,-74.070461,,
179,APT212,Real Estate Services,,,,40.7255554199219,-73.9979934692383,,
180,Hauseit,Real Estate Services,,,,40.7491302490234,-73.9923629760742,,
181,GB Properties,Real Estate Services,,,1059 Fulton St,40.68203,-73.95938,,
182,Mirador Real Estate,Real Estate Services,,,16 E 12th St,40.734065,-73.9937052,,
183,Rentiko,Real Estate Services,,,30-01 Northern Blvd,40.751248,-73.9349259,,
184,One Star House Party,Restaurants,,,436 W 20th,40.74524,-74.00447,,
185,Subbnb,Self Storage,,,290 Broadway,40.70841,-73.95846,,
186,MakeSpace - New York,Self Storage,,,,40.757929,-73.985506,,
187,Rincon Tax Advisory Services,Tax Services,,,101 Hudson St,40.7160735,-74.0350651,,
188,Quick Ride Corp,Taxis,,,88 Hester St,40.71627,-73.99243,,
189,The Levys' Unique New York!,Tours,,,,40.646181,-73.957062,,
190,Travendly,Travel Services,,,137 W 25th St,40.7450743,-73.9934315,,
191,Sonder,Travel Services,,,,40.70613748497983,-74.0089147358817,,
192,EHS St. George Towers Residence,University Housing,,,55 Clark St,40.6977,-73.99357,,
193,Domio Monroe Square,Vacation Rentals,,,915 Monroe St,36.174379,-86.794612,,
194,TownQuarters,Vacation Rentals,,,,40.72198,-74.04447,,
195,New York Habitat,Vacation Rentals,,,307 7th Ave,40.74687,-73.99342,,
196,onefinestay,Vacation Rentals,,,52 Walker St,40.7271179,-74.0075051,,
197,Your Home Away From Home,Vacation Rentals,,,101 W 25th St,40.74437,-73.99207,,
198,EVEN Hotel New York - Times Square South,Venues & Event Spaces,4.5,$$,321 W 35th St,40.75339,-73.99398,https://www.yelp.com/biz/even-hotel-new-york-times-square-south-new-york?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,JoTABkVslu17SgDDZsQTog
199,The Little Wine Bus,Wine Tours,,,1232 78th St,40.61932,-74.0107,,
