,Lodging,Type,Rating,Price,Address,Lat,Lng,url,ID
159,H10 Hotel,Hotels,4.5,££,284-302 Waterloo Road,51.498886,-0.106292,https://www.yelp.com/biz/h10-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,kOBdPzn7tYeaKkhzb0y_vw
160,The Dixon,Hotels,,,211 Tooley Street,51.501578,-0.075917,,
161,Jurys Clifton Ford Hotel,Hotels,,,47 Welbeck Street,51.5179939,-0.1497692,,
162,Number Sixteen,Hotels,4.0,££££,16 Sumner Place,51.493083293133,-0.175445396683422,https://www.yelp.com/biz/number-sixteen-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,I0u3rVZNykXLsrjwk_h_gw
163,citizenM Tower of London,Hotels,4.0,££,40 Trinity Square,51.5102499752476,-0.0766607053971314,https://www.yelp.com/biz/citizenm-tower-of-london-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,cvcqMWT-1bQZWmnavCrTiQ
164,The Westbourne Hyde Park,Hotels,5.0,££,51 Gloucester Terrace,51.5127872,-0.17727,https://www.yelp.com/biz/the-westbourne-hyde-park-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5KiFZa-m4bS8KQoYbnBgsQ
165,Gower House Hotel,Hotels,3.0,£,57 Gower Street,51.5215474,-0.1318161,https://www.yelp.com/biz/gower-house-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,WkLEiLIM67bBIhf6G3fGbw
166,The Cavendish,Hotels,4.5,£££,81 Jermyn Street,51.507877,-0.137955,https://www.yelp.com/biz/the-cavendish-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vO9_Nb_vj0SXoZ9obl0XFg
167,Radisson,Hotels,4.0,£££,20 Mercer Street,51.513951,-0.127117,https://www.yelp.com/biz/radisson-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,87L4PxozU_bncE7SHHkelQ
168,DoubleTree by Hilton Hotel London - Docklands Riverside,Hotels,3.0,£££,265A Rotherhithe Street,51.5042384890007,-0.0340705423278678,https://www.yelp.com/biz/doubletree-by-hilton-hotel-london-docklands-riverside-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Z8ZDXGXlAaPbD8OLPFJHkw
169,Charlies Hotel,Hotels,4.0,£,63 Anson Road,51.5553807,-0.1298956,https://www.yelp.com/biz/charlies-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,Uyat8azSbi1oCNDWrbGvdw
170,​M by Montcalm Shoreditch,Hotels,2.5,£££,151-157 City Road,51.5276621,-0.088896,https://www.yelp.com/biz/m-by-montcalm-shoreditch-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,abr3a1-iKYcFR1XinizgBw
171,Travelodge,Hotels,3.5,£,Unit 1,51.5225814036872,-0.0869478787353308,https://www.yelp.com/biz/travelodge-london-23?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,O_oje-iRyBY-SpYlrO3VKg
172,Royal Park Hotel,Hotels,4.5,£££,3 Westbourne Terrace,51.5140501,-0.1765312,https://www.yelp.com/biz/royal-park-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,3KYZAtAgFqjIESnPGBt2Jw
173,St Martins Lane Hotel,Hotels,4.0,£££,45 St Martin's Lane,51.510378,-0.1268051,https://www.yelp.com/biz/st-martins-lane-hotel-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SjGYpd_bzEYDW9PkMzvE_g
174,Haverstock Hotel,Hotels,,,154 Haverstock Hill,51.5490438,-0.1619664,,
175,The Berkeley,Hotels,4.5,££££,Wilton Place,51.5019068266959,-0.156179445368934,https://www.yelp.com/biz/the-berkeley-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ACZzwkEWIKXg0MMjDr8LiQ
176,Rosewood London,Hotels,4.5,££££,252 High Holborn,51.5174224898076,-0.117810666561127,https://www.yelp.com/biz/rosewood-london-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UDSI_z1-edmeNtg3YOy-SQ
177,St David's Hotels,Hotels,3.5,££,14-20 Norfolk Square,51.516004,-0.173908,https://www.yelp.com/biz/st-davids-hotels-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,_jFVWny91oy62o5uNIvSSw
178,Radisson Blu Edwardian Hampshire,Hotels,4.0,£££,31-36 Liecester Square,51.5098477563198,-0.129852334579805,https://www.yelp.com/biz/radisson-blu-edwardian-hampshire-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,bqqtUZG_6913SWAMd597Ug
179,Plaza On the River Hotel,Hotels,3.5,£££,,51.5002,-0.126236,https://www.yelp.com/biz/plaza-on-the-river-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jRduIw5aVQ8fO00Ta3wU8g
180,Holiday Inn London Camden Lock,Hotels,3.5,£££,30 Jamestown Road,51.540294818363,-0.14585854209414,https://www.yelp.com/biz/holiday-inn-london-camden-lock-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jRaxuGSxXeqO4KSpPyvLBA
181,The Nadler Kensington,Hotels,4.5,££,25 Courtfield Gardens,51.4930313,-0.1901229,https://www.yelp.com/biz/the-nadler-kensington-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,wuYwGXyR6RFqpFsE-28Fmg
182,The California,Hotels,3.5,£,4-8 Belgrove Street,51.5295197473846,-0.123414203302367,https://www.yelp.com/biz/the-california-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,z3nQWuGTiVqy4tbU13ab7A
183,The Stafford London,Hotels,5.0,££££,16-18 St James's Place,51.505918,-0.140391,https://www.yelp.com/biz/the-stafford-london-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,SXUptNI-yemUbrImbl66Ow
184,"The Hoxton, Holborn",Hotels,4.0,££,199 - 206 High Holborn,51.5172396196256,-0.122062552720325,https://www.yelp.com/biz/the-hoxton-holborn-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,jtbgfUOhppBTZCLIpgK0bA
185,Hilton London Bankside,Hotels,4.5,£££,2-8 Great Suffolk Street,51.505734121605,-0.101752281188965,https://www.yelp.com/biz/hilton-london-bankside-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,zfBM08Y_1DqFccBfwsdmMw
186,Premier Inn,Hotels,,,27-29 Red Lion Street,51.5194945,-0.116961,,
187,London Marriott Hotel Regents Park,Hotels,3.5,££,128 King Henry's Road,51.5420479728882,-0.17014765889553,https://www.yelp.com/biz/london-marriott-hotel-regents-park-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,ANEIyj70aOKVsEd6DU40Sg
188,Park Plaza Westminster Bridge London,Hotels,3.5,£££,200 Westminster Bridge Road,51.500945128618,-0.116817394584042,https://www.yelp.com/biz/park-plaza-westminster-bridge-london-london-4?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,uZ7itHFaLK1tYm8WP0hLqA
189,Amba Hotel Charing Cross,Hotels,4.5,£££,The Strand,51.508459,-0.124932,https://www.yelp.com/biz/amba-hotel-charing-cross-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,vVlTW6ylANoAEmTttU2Y4A
190,The Nadler Soho,Hotels,4.5,£££,10 Carlisle Street,51.5147387,-0.1341108,https://www.yelp.com/biz/the-nadler-soho-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,UC6Rwig5kN_0wpFG0T9mTg
191,St. James's,Hotels,4.5,££££,7-8 Park Place,51.506115,-0.140311,https://www.yelp.com/biz/st-jamess-st-jamess?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,0mAnAZuRvYQEXffLRcLCzg
192,Strand Palace,Hotels,3.0,££,372 Strand,51.511099,-0.12071,https://www.yelp.com/biz/strand-palace-london-2?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,h65olqVVtg_E3BlkVdh2jg
193,DoubleTree by Hilton Hotel London - Tower of London,Hotels,4.0,£££,7 Pepys Street,51.5109056055575,-0.0782793035577134,https://www.yelp.com/biz/doubletree-by-hilton-hotel-london-tower-of-london-london-3?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,qT3_PDPveYLjDJUuc94iUw
194,Hyatt Regency London - The Churchill,Hotels,4.5,£££,30 Portman Square,51.5154357,-0.1569583,https://www.yelp.com/biz/hyatt-regency-london-the-churchill-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,5VQzRhyilXNDPL4FuVouxw
195,Great Scotland Yard Hotel,Hotels,,,3-5 Great Scotland Yard,51.5062952700701,-0.12628510594368,,
196,The Zetter Hotel,Hotels,4.0,£££,86-88 Clerkenwell Road,51.522758,-0.103696,https://www.yelp.com/biz/the-zetter-hotel-london?adjust_creative=-uBzzloii2ivvF3N0jkhKQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=-uBzzloii2ivvF3N0jkhKQ,cFPi4GEibfqa8bYkLcMOKw
197,The Shaftesbury,Pubs,,,39-45 Shaftesbury Avenue,51.5118239,-0.132904,,
198,130 Queen's Gate Apartments,Vacation Rentals,,,130 Queen's Gate,51.4945286,-0.1785535,,
199,De Vere Grand Connaught Rooms,Venues & Event Spaces,,,61-65 Great Queen Street,51.5155551848791,-0.120639991795868,,
